Date,Close,High,Low,Open,Volume,,
8/8/2021,3013.73,3184.6,2951.75,3161.23,28433638008,,
8/9/2021,3167.86,3185.7,2900.93,3012.89,31983260936,,
8/10/2021,3141.69,3228.94,3059.23,3163.05,27605221710,,
8/11/2021,3164.25,3269.21,3122.92,3142.83,26729035052,,
8/12/2021,3043.41,3236.31,2984.17,3164.18,25403699845,,
8/13/2021,3322.21,3324.67,3037.68,3049,23868866254,,
8/14/2021,3265.44,3329.28,3214.52,3322.76,19860862133,,
8/15/2021,3310.5,3320.08,3117.79,3266.28,22166205051,,
8/16/2021,3156.51,3333.99,3139.78,3309.42,23080039949,,
8/17/2021,3014.85,3288.81,2996.47,3149.38,25509056745,,
8/18/2021,3020.09,3124.98,2959.03,3011.96,21539248425,,
8/19/2021,3182.7,3184.44,2963.15,3019.13,19546290360,,
8/20/2021,3286.94,3298.25,3178.1,3182.16,20885619828,,
8/21/2021,3226.08,3307.35,3209.87,3286.93,18113977628,,
8/22/2021,3242.12,3272.73,3142.01,3226.23,15983278460,,
8/23/2021,3319.26,3373.38,3235.85,3241.36,20511110509,,
8/24/2021,3172.46,3358.69,3154.12,3324.86,20131028906,,
8/25/2021,3224.92,3248.73,3086.11,3174.27,18902728235,,
8/26/2021,3100.33,3249.66,3060.23,3228.75,17405668117,,
8/27/2021,3270.6,3281.84,3064.49,3096.41,18489602004,,
8/28/2021,3244.4,3284.85,3217.4,3275.1,13709633698,,
8/29/2021,3227,3283.24,3158.84,3246.77,13296586731,,
8/30/2021,3224.37,3346.58,3151.44,3227.19,19306924485,,
8/31/2021,3433.73,3466.99,3195.22,3227.76,27280502987,,
9/1/2021,3834.83,3836.87,3387.41,3430.76,30070890104,,
9/2/2021,3790.99,3830.71,3726.75,3825.03,24387397330,,
9/3/2021,3940.61,4022.47,3712.68,3787.49,26207765094,,
9/4/2021,3887.83,3969.45,3837.93,3937.91,20806963328,,
9/5/2021,3952.13,3979.19,3838.49,3886.33,18371468576,,
9/6/2021,3928.38,3968.43,3868.99,3951.52,18674691198,,
9/7/2021,3426.39,3945.31,3062.22,3926.53,39131346397,,
9/8/2021,3497.32,3559.12,3224.76,3428.38,31738430771,,
9/9/2021,3427.34,3562.99,3400.52,3452.55,24118055831,,
9/10/2021,3211.51,3512.57,3157.06,3425.56,22355974097,,
9/11/2021,3270.28,3346.53,3208.96,3209.03,18627122934,,
9/12/2021,3410.13,3462.47,3235.11,3270.29,16810411424,,
9/13/2021,3285.51,3426.5,3121.51,3407.47,22721552948,,
9/14/2021,3429.17,3429.17,3273.63,3286.32,19125420848,,
9/15/2021,3615.28,3615.28,3365.91,3431.22,17548551804,,
9/16/2021,3571.29,3673.31,3489.81,3613.07,20093903064,,
9/17/2021,3398.54,3589.31,3356.45,3569.57,17722363229,,
9/18/2021,3432.02,3540.81,3371.89,3397.42,15995220233,,
9/19/2021,3329.45,3448.32,3286.17,3433.29,14257609743,,
9/20/2021,2958.99,3343.33,2940.84,3329.67,27371684581,,
9/21/2021,2764.43,3101.7,2676.41,2977.31,30405062665,,
9/22/2021,3077.87,3089.08,2741.44,2763.21,23742102645,,
9/23/2021,3155.52,3173.54,3038.1,3077.97,18516291047,,
9/24/2021,2931.67,3159.64,2747.34,3154.56,25595422789,,
9/25/2021,2925.57,2968.99,2818.97,2930.88,18932786754,,
9/26/2021,3062.27,3114.86,2744.58,2926.34,21172766310,,
9/27/2021,2934.14,3163.67,2932.69,3065.84,19164053681,,
9/28/2021,2807.3,2970.77,2793.36,2928.96,16895079070,,
9/29/2021,2853.14,2946.88,2786.99,2809.3,15763456158,,
9/30/2021,3001.68,3046.52,2840.29,2852.56,17661065099,,
10/1/2021,3307.52,3329.85,2978.65,3001.13,22307625573,,
10/2/2021,3391.69,3464.84,3260.03,3308.87,19202671704,,
10/3/2021,3418.36,3484.61,3348.12,3390.77,15516566862,,
10/4/2021,3380.09,3434.78,3283.45,3418.78,17747154101,,
10/5/2021,3518.52,3541.45,3365.82,3381.78,16632591670,,
10/6/2021,3580.56,3622.55,3354.47,3516.57,21855226591,,
10/7/2021,3587.97,3650.01,3479.91,3576.81,19090322927,,
10/8/2021,3563.76,3667.96,3547.83,3587.83,16222029488,,
10/9/2021,3575.72,3628.24,3544.64,3560,12707036942,,
10/10/2021,3425.85,3603.24,3414.97,3575.02,16171746693,,
10/11/2021,3545.35,3622.29,3385.76,3419.73,18579189588,,
10/12/2021,3492.57,3546.48,3407.34,3546.48,18109578443,,
10/13/2021,3606.2,3607.74,3417.6,3492.75,16211275589,,
10/14/2021,3786.01,3819.26,3590.28,3604.96,19443499909,,
10/15/2021,3862.63,3895.47,3735.36,3790.15,20966841512,,
10/16/2021,3830.38,3962.45,3805.89,3865.67,16578095629,,
10/17/2021,3847.1,3914.9,3660.72,3829.86,15908090346,,
10/18/2021,3748.76,3888.21,3686.75,3847.73,17386204158,,
10/19/2021,3877.65,3883.93,3736.78,3747.16,15998757133,,
10/20/2021,4155.99,4167.47,3833.29,3877.73,20338319988,,
10/21/2021,4054.32,4366.09,4032.48,4161.71,28220661820,,
10/22/2021,3970.18,4162.98,3908.34,4055.69,19432937968,,
10/23/2021,4171.66,4171.66,3944.63,3971.36,14781537792,,
10/24/2021,4087.9,4185.73,3967.12,4171.86,14978083638,,
10/25/2021,4217.88,4236.67,4072.03,4084.43,15995727040,,
10/26/2021,4131.1,4289.13,4106.82,4217.34,17157714562,,
10/27/2021,3930.26,4299.15,3930.26,4132.17,26219530404,,
10/28/2021,4287.32,4293.15,3905.71,3924.82,25958154575,,
10/29/2021,4414.75,4455.74,4271.71,4288.69,22967641914,,
10/30/2021,4325.65,4426.85,4252.49,4414.24,14615490626,,
10/31/2021,4288.07,4394.45,4179.02,4322.74,17498160238,,
11/1/2021,4324.63,4377.32,4160.97,4288.22,17985288261,,
11/2/2021,4584.8,4599.95,4288.69,4322.5,20794448222,,
11/3/2021,4607.19,4664.91,4462.98,4589.68,21220463155,,
11/4/2021,4537.32,4606.52,4426.62,4604.68,18415244464,,
11/5/2021,4486.24,4570.9,4447.49,4537.42,15086003586,,
11/6/2021,4521.58,4531,4334.97,4482.65,14429076700,,
11/7/2021,4620.55,4640.92,4510.98,4523.98,13541376033,,
11/8/2021,4812.09,4822.36,4619.65,4619.65,19290896267,,
11/9/2021,4735.07,4837.59,4718.04,4810.07,20834172627,,
11/10/2021,4636.17,4859.5,4485.09,4733.36,22748160545,,
11/11/2021,4730.38,4778.06,4580.99,4635.45,17933201129,,
11/12/2021,4667.12,4808.74,4510.92,4724.31,18316060208,,
11/13/2021,4651.46,4702.12,4582.18,4666.72,14457436261,,
11/14/2021,4626.36,4689.84,4516.94,4648.63,12172962219,,
11/15/2021,4557.5,4764.64,4546.6,4627.09,16275851299,,
11/16/2021,4216.37,4891.7,4144.33,4570.48,27417502801,,
11/17/2021,4287.59,4300.31,4107.13,4213.91,22183461850,,
11/18/2021,4000.65,4343.56,3959.23,4287.8,21383250893,,
11/19/2021,4298.31,4311.71,3982.92,3995.73,20626269711,,
11/20/2021,4409.93,4434.39,4209.24,4298.35,15448261277,,
11/21/2021,4269.73,4422.49,4255.46,4412.2,14094831413,,
11/22/2021,4088.46,4302.02,4033.57,4266.51,19752218877,,
11/23/2021,4340.76,4385.48,4069.77,4089.68,22133497059,,
11/24/2021,4239.98,4376.88,4176.18,4340.04,21838037128,,
11/25/2021,4274.74,4550.52,4249.77,4271.39,18705358318,,
11/26/2021,4030.91,4550.84,3933.51,4522.21,26281795488,,
11/27/2021,4096.91,4187.68,4033.51,4043,16515693874,,
11/28/2021,4294.45,4297.92,3989.97,4101.65,15953126340,,
11/29/2021,4445.1,4460.85,4284.5,4296.95,19086475837,,
11/30/2021,4631.48,4753.27,4358.07,4447.77,28626354111,,
12/1/2021,4586.99,4780.73,4530.27,4623.68,27634826695,,
12/2/2021,4511.3,4628.92,4441.51,4586.33,21502671027,,
12/3/2021,4220.71,4647.29,4100.15,4514.36,25879591528,,
12/4/2021,4119.59,4242.73,3525.49,4227.76,38478999182,,
12/5/2021,4198.32,4246.92,4040.22,4119.63,25533062707,,
12/6/2021,4358.74,4375.52,3930.81,4199,28229518513,,
12/7/2021,4315.06,4428.59,4264.32,4358.59,22366213354,,
12/8/2021,4439.36,4453.11,4234.54,4311.67,18704315119,,
12/9/2021,4119.82,4482.31,4078.84,4433.02,22296131874,,
12/10/2021,3908.5,4227.11,3897.77,4113.59,28014595631,,
12/11/2021,4084.45,4095.65,3846.05,3909.67,19131502454,,
12/12/2021,4134.45,4173.61,3993.06,4084.81,14057603914,,
12/13/2021,3784.23,4145.96,3680.61,4136.36,23999841386,,
12/14/2021,3745.44,3866.63,3700.1,3782.82,23836759957,,
12/15/2021,4018.39,4086.37,3664.72,3862.25,26411188833,,
12/16/2021,3962.47,4110.37,3956.06,4020.42,19825531254,,
12/17/2021,3879.49,3992.79,3711.42,3959.01,23143541098,,
12/18/2021,3960.86,3993.83,3774.61,3880.29,19530895889,,
12/19/2021,3922.59,4018.66,3894.4,3960.87,16167785597,,
12/20/2021,3933.84,3980.1,3759.4,3923.7,21589690675,,
12/21/2021,4020.26,4058.82,3918.84,3938.46,16388555198,,
12/22/2021,3982.1,4073.79,3947.69,4018.7,13921756199,,
12/23/2021,4108.02,4149.03,3897.23,3981.96,18007273742,,
12/24/2021,4047.98,4134.11,4029.06,4111.35,12769090623,,
12/25/2021,4093.28,4138.56,4027.93,4049.78,10894785525,,
12/26/2021,4067.33,4105.02,4013.03,4094.15,11197244172,,
12/27/2021,4037.55,4126,4033.49,4064.75,11424360002,,
12/28/2021,3800.89,4037.54,3769.28,4037.54,17299472803,,
12/29/2021,3628.53,3827.98,3612.8,3797.44,15722555672,,
12/30/2021,3713.85,3767.56,3595.2,3632.22,12925377999,,
12/31/2021,3682.63,3807.29,3636.87,3713.43,14157285268,,
1/1/2022,3769.7,3769.92,3682.29,3683.05,9776191466,,
1/2/2022,3829.56,3836.16,3727.36,3769.3,9881471548,,
1/3/2022,3761.38,3836.2,3698.05,3829.54,12080777893,,
1/4/2022,3794.06,3876.79,3723.35,3761.36,14030925983,,
1/5/2022,3550.39,3842.06,3456.75,3794.27,18061338502,,
1/6/2022,3418.41,3549.71,3335.38,3549.71,24293791313,,
1/7/2022,3193.21,3420.46,3117.38,3417.84,24494179209,,
1/8/2022,3091.97,3240.3,3020.88,3193.5,16037732700,,
1/9/2022,3157.75,3206.79,3075.91,3091.7,12334683863,,
1/10/2022,3083.1,3177.21,2947.68,3157.57,19535744145,,
1/11/2022,3238.11,3247.51,3061.14,3082.99,15211447193,,
1/12/2022,3372.26,3401.22,3216.72,3238.45,16662871689,,
1/13/2022,3248.29,3396.97,3247.92,3372.1,15294466275,,
1/14/2022,3310,3330.77,3203.82,3248.65,13562957230,,
1/15/2022,3330.53,3364.54,3278.67,3309.84,9619999078,,
1/16/2022,3350.92,3376.4,3291.56,3330.39,9505934874,,
1/17/2022,3212.3,3355.82,3157.22,3350.95,12344309617,,
1/18/2022,3164.03,3236.02,3096.12,3212.29,13024154091,,
1/19/2022,3095.83,3171.16,3055.21,3163.85,13187424144,,
1/20/2022,3001.12,3265.34,3000.91,3095.27,10645922764,,
1/21/2022,2557.93,3029.08,2496.81,3002.96,26796291874,,
1/22/2022,2405.18,2615.25,2330.25,2561.15,27369692036,,
1/23/2022,2535.04,2542.14,2381.52,2406.92,16481489511,,
1/24/2022,2440.35,2537.21,2172.3,2535.89,28220804648,,
1/25/2022,2455.94,2498.51,2359.38,2440.39,16179776932,,
1/26/2022,2468.03,2705.78,2417.68,2455.58,21229909340,,
1/27/2022,2423,2510.45,2328.45,2467.19,16126522783,,
1/28/2022,2547.09,2548.78,2367.83,2421.65,14666227351,,
1/29/2022,2597.08,2627.61,2526.99,2546.59,11172062661,,
1/30/2022,2603.47,2631.41,2550.46,2598.56,9501221177,,
1/31/2022,2688.28,2697.74,2489.07,2603.26,13778234614,,
2/1/2022,2792.12,2802.32,2682.62,2687.9,13194846235,,
2/2/2022,2682.85,2802.21,2630.12,2791.96,13876301217,,
2/3/2022,2679.16,2712.48,2587.78,2682.23,12755505065,,
2/4/2022,2983.59,2983.59,2675.44,2681.06,18987223729,,
2/5/2022,3014.65,3054.13,2966.78,2984.45,13102093957,,
2/6/2022,3057.48,3061.26,2965.43,3014.96,9466018022,,
2/7/2022,3142.47,3182.53,3002.93,3057.42,15197063785,,
2/8/2022,3122.61,3219.47,3038.38,3143.01,17136080906,,
2/9/2022,3239.46,3263.16,3063.16,3121.18,13951308490,,
2/10/2022,3077.48,3271.32,3070.38,3240.11,18629485080,,
2/11/2022,2927.38,3127.45,2888.71,3077.41,16043881065,,
2/12/2022,2917.36,2980.08,2870.18,2927.39,11254355757,,
2/13/2022,2883.46,2947.78,2845.4,2916.79,9054963563,,
2/14/2022,2933.48,2957.96,2840.26,2880.19,12164552172,,
2/15/2022,3179.88,3185.52,2917.86,2933.73,13921257873,,
2/16/2022,3127.83,3181.62,3055.17,3180.45,12352406833,,
2/17/2022,2881.48,3154.62,2861.85,3126.86,15860206214,,
2/18/2022,2785.73,2937.31,2761.64,2884.34,15748173433,,
2/19/2022,2763.7,2826.35,2707.38,2784.87,9774183169,,
2/20/2022,2628.65,2763.76,2585.95,2763.76,11641437834,,
2/21/2022,2573.82,2752.46,2568.25,2627.67,18646392740,,
2/22/2022,2639.3,2648.92,2510.68,2572.9,16360200507,,
2/23/2022,2590.36,2741.37,2587.41,2639.45,13382637240,,
2/24/2022,2598.07,2689.05,2308.91,2588.17,29312342666,,
2/25/2022,2764.54,2821.97,2579.21,2598.44,17208902048,,
2/26/2022,2781.11,2849.42,2745.01,2764.99,11724648351,,
2/27/2022,2621.8,2831.13,2581.62,2780.5,16150857254,,
2/28/2022,2919.2,2929.18,2586.39,2621.17,19266124733,,
3/1/2022,2972.49,3029.65,2868.94,2919.78,18757425786,,
3/2/2022,2950.12,3026.87,2919.94,2972.47,16636517503,,
3/3/2022,2834.47,2964.67,2797.32,2950.16,13091199728,,
3/4/2022,2617.16,2835.18,2587.75,2834.99,14496939024,,
3/5/2022,2664.83,2679.1,2596.99,2618.47,8072368396,,
3/6/2022,2555.04,2673.64,2555.04,2664.94,8872976607,,
3/7/2022,2497.77,2639.94,2455.59,2555.3,14594098731,,
3/8/2022,2576.75,2618.17,2489.76,2497.72,13922922903,,
3/9/2022,2729.78,2761.8,2573.66,2577.17,14173665398,,
3/10/2022,2608.05,2729.12,2566.19,2729.12,13292477213,,
3/11/2022,2559.56,2664.56,2534.69,2608.27,12382419582,,
3/12/2022,2574.75,2606.44,2559.13,2559.66,6532996574,,
3/13/2022,2518.94,2594.55,2503.89,2573.49,8632000379,,
3/14/2022,2590.7,2604.03,2505.3,2518.49,11244398839,,
3/15/2022,2620.15,2662.33,2515.77,2590.67,12861105614,,
3/16/2022,2772.06,2781.31,2610.76,2620.03,17915109769,,
3/17/2022,2814.85,2826.16,2751.56,2771.96,12685265194,,
3/18/2022,2945.34,2973.62,2774.86,2814.43,15830879093,,
3/19/2022,2946.26,2979.99,2910.8,2944.72,11576463120,,
3/20/2022,2860.46,2956.97,2826.11,2946.55,12684727326,,
3/21/2022,2897.98,2954.56,2838.25,2860.1,15206116098,,
3/22/2022,2973.13,3040.38,2892.54,2897.77,16830539230,,
3/23/2022,3031.07,3036.75,2933.31,2973.15,16008767658,,
3/24/2022,3108.06,3118.39,3012.33,3031.06,18070503166,,
3/25/2022,3106.67,3183.96,3087.49,3108.45,17030503831,,
3/26/2022,3143.18,3146.83,3091.83,3106.41,8876420740,,
3/27/2022,3291.58,3291.58,3130,3143.8,13431866834,,
3/28/2022,3336.63,3424.02,3279.03,3292.32,20620450770,,
3/29/2022,3401.99,3470.19,3335.02,3335.02,19533323636,,
3/30/2022,3385.16,3435.29,3349.24,3401.53,15302506131,,
3/31/2022,3281.64,3435.13,3272.93,3385.29,17685495686,,
4/1/2022,3449.55,3467.56,3223.89,3282.58,20982988937,,
4/2/2022,3445.06,3521.28,3442,3449.79,23571556215,,
4/3/2022,3522.83,3573.96,3421.26,3444.81,15333808649,,
4/4/2022,3521.24,3535.15,3422,3522.36,18209969743,,
4/5/2022,3411.79,3546.71,3410.55,3521.24,16681503199,,
4/6/2022,3171.69,3411.67,3171.21,3411.67,25632563639,,
4/7/2022,3233.27,3263.47,3155.58,3172.2,16745496605,,
4/8/2022,3192.07,3301.61,3179.14,3233.27,17557050669,,
4/9/2022,3261.92,3261.96,3187.47,3191.98,9908112156,,
4/10/2022,3211.87,3303,3211.87,3261.29,10427054790,,
4/11/2022,2981.05,3214.46,2962.76,3209.58,21891804831,,
4/12/2022,3030.38,3077.45,2957.87,2981.42,20235707410,,
4/13/2022,3118.34,3123.58,3006.48,3029.88,16088473629,,
4/14/2022,3019.91,3139.93,2988.44,3117.82,15821419931,,
4/15/2022,3040.92,3044.29,3001.12,3020.13,11256651536,,
4/16/2022,3062.31,3074.89,3016.42,3041.12,8766710365,,
4/17/2022,2993.4,3075.78,2989.04,3061.88,10463091281,,
4/18/2022,3057.61,3062.52,2893.91,2993.48,18629381299,,
4/19/2022,3104.11,3125.08,3035.54,3057.57,14156035096,,
4/20/2022,3077.75,3157.89,3045.29,3103.94,15547362265,,
4/21/2022,2987.48,3173.45,2962.41,3077.83,20783591093,,
4/22/2022,2964.84,3024.85,2942.36,2986.94,16782795477,,
4/23/2022,2938.11,2975.32,2926.74,2964.8,9116955609,,
4/24/2022,2922.73,2961.88,2922.13,2937.35,9696829579,,
4/25/2022,3009.39,3018.42,2804.51,2922.99,22332690614,,
4/26/2022,2808.3,3026.42,2786.25,3008.95,19052045399,,
4/27/2022,2888.93,2911.88,2802.27,2808.65,17419284041,,
4/28/2022,2936.94,2973.14,2861.82,2888.85,18443524633,,
4/29/2022,2815.6,2943.45,2782.44,2936.78,18771041399,,
4/30/2022,2730.19,2836.83,2727.41,2815.53,13520941867,,
5/1/2022,2827.76,2838.7,2728.08,2729.99,15332730152,,
5/2/2022,2857.41,2874.15,2785.52,2827.61,18609741545,,
5/3/2022,2783.48,2859.19,2762.12,2857.15,13026093219,,
5/4/2022,2940.64,2956.69,2779.27,2783.13,18186749944,,
5/5/2022,2749.21,2948.96,2704.92,2940.23,22642925048,,
5/6/2022,2694.98,2754.84,2645.34,2748.93,21027599270,,
5/7/2022,2636.09,2696.65,2599.52,2694.99,13369276367,,
5/8/2022,2517.46,2638.83,2498.43,2636.12,20802269935,,
5/9/2022,2245.43,2528.26,2238.06,2518.51,36333567678,,
5/10/2022,2343.51,2450.76,2206.76,2242.65,38202099639,,
5/11/2022,2072.11,2441.08,2018.86,2342.75,45743399154,,
5/12/2022,1961.7,2170.46,1748.3,2072.5,42463486402,,
5/13/2022,2014.42,2139.71,1941.98,1960.12,24816096567,,
5/14/2022,2056.27,2063.43,1956.57,2014.28,15457044616,,
5/15/2022,2145.71,2147.19,2008.16,2056.18,14846088335,,
5/16/2022,2022.73,2145.84,1988.81,2145.84,21459552191,,
5/17/2022,2090.41,2113.06,2015.97,2022.88,18509929297,,
5/18/2022,1916.66,2102.33,1916.66,2090.46,17740965589,,
5/19/2022,2018.34,2028.39,1907.02,1916.15,18734247914,,
5/20/2022,1961.32,2054.8,1926.68,2018,15892482289,,
5/21/2022,1974.52,1985.4,1944.27,1961.02,8546822406,,
5/22/2022,2043.17,2047.19,1966.04,1974.67,10941123403,,
5/23/2022,1972.18,2080.33,1964.39,2042.34,16434529708,,
5/24/2022,1978.98,1991.54,1920.69,1972.39,13057109007,,
5/25/2022,1944.83,2014.37,1943.94,1978.68,13364545730,,
5/26/2022,1803.91,1962.17,1759.2,1945.03,23458681818,,
5/27/2022,1724.92,1814.66,1721.26,1802.54,25470760032,,
5/28/2022,1757.94,1757.94,1724.64,1724.64,23214777872,,
5/29/2022,1812.03,1818.78,1765.94,1792.18,10642556101,,
5/30/2022,1996.44,2005.21,1804.46,1811.89,19580808705,,
5/31/2022,1942.33,2005.49,1932.35,1996.41,18363115560,,
6/1/2022,1823.57,1965.17,1776.05,1942.05,21037797760,,
6/2/2022,1834.15,1845.31,1789.66,1822.41,17065041354,,
6/3/2022,1775.08,1840.06,1746.51,1834.14,14878001811,,
6/4/2022,1801.61,1810.3,1751.53,1775.22,8677951273,,
6/5/2022,1805.2,1825.86,1777.13,1801.82,8850385937,,
6/6/2022,1859.29,1915.03,1804.99,1805.64,16518471852,,
6/7/2022,1814.05,1862.91,1729.41,1859.33,24020076750,,
6/8/2022,1793.57,1830.68,1770.23,1814.1,18041476023,,
6/9/2022,1789.83,1827.29,1779.87,1793.51,12013083393,,
6/10/2022,1665.04,1797.61,1663.43,1789.69,18504740451,,
6/11/2022,1529.66,1679.31,1507.04,1665.22,21127089064,,
6/12/2022,1445.22,1539.71,1436.18,1530.19,23465074882,,
6/13/2022,1204.58,1448.74,1181.95,1443.84,45162788786,,
6/14/2022,1211.66,1252.47,1094.7,1204.56,33327826525,,
6/15/2022,1233.21,1236.63,1025.68,1211.37,37539999450,,
6/16/2022,1067.73,1246.14,1058.78,1233.6,18907671369,,
6/17/2022,1086.52,1112.47,1060.87,1067.99,14591486540,,
6/18/2022,993.64,1095.17,896.11,1086.38,21655406608,,
6/19/2022,1127.66,1142.34,943.12,993.4,21795481981,,
6/20/2022,1127.64,1159.99,1066.11,1127.66,19739691429,,
6/21/2022,1124.82,1185.43,1112.57,1127.51,15632089439,,
6/22/2022,1051.42,1126.26,1049.76,1125.37,15010593493,,
6/23/2022,1143.39,1146.49,1050.22,1051.33,14657862919,,
6/24/2022,1226.84,1238.62,1134.51,1143.2,16981552654,,
6/25/2022,1243.45,1246.39,1184.56,1226.72,12481946184,,
6/26/2022,1199.83,1272.13,1199.41,1242.99,12096607824,,
6/27/2022,1193.68,1234.18,1179.79,1199.71,12492225250,,
6/28/2022,1144.58,1229.74,1141.16,1193.25,14023205651,,
6/29/2022,1098.94,1152.68,1092.1,1144.52,15386286815,,
6/30/2022,1067.3,1103.69,1009.09,1099.35,16350755497,,
7/1/2022,1059.77,1100.22,1040.15,1068.32,17499453625,,
7/2/2022,1066.51,1073.05,1033.96,1060.12,9935603640,,
7/3/2022,1073.77,1083.42,1044.01,1066.47,8557248150,,
7/4/2022,1151.06,1152.94,1048.4,1073.79,13670889311,,
7/5/2022,1134.54,1165.68,1086.83,1150.51,16195518291,,
7/6/2022,1186.97,1193.64,1116.25,1134.82,15373536703,,
7/7/2022,1237.59,1246.89,1165.62,1186.96,14230795894,,
7/8/2022,1222.51,1262.89,1200.63,1237.58,16315929082,,
7/9/2022,1216.98,1228.77,1209.38,1222.31,8821353104,,
7/10/2022,1168.4,1216.9,1157.18,1216.9,10984558039,,
7/11/2022,1097.24,1169.19,1095,1168.14,12064180410,,
7/12/2022,1038.19,1097.26,1038.14,1097.26,12583282453,,
7/13/2022,1113.59,1113.59,1019.22,1038.19,18302588147,,
7/14/2022,1191.53,1202.95,1077.41,1113.52,16688640823,,
7/15/2022,1233.13,1275.78,1182.9,1191.67,17411448225,,
7/16/2022,1352.63,1377.94,1195.61,1232.79,18364013796,,
7/17/2022,1338.64,1378.42,1329.76,1353.21,16079711737,,
7/18/2022,1578.72,1578.72,1338.81,1338.81,27440420623,,
7/19/2022,1542.98,1607.03,1501.8,1578.38,27753529276,,
7/20/2022,1520.2,1612.65,1500.8,1542.95,22942708340,,
7/21/2022,1576.75,1595.76,1472.19,1520.37,20009556587,,
7/22/2022,1537.41,1641.21,1523.64,1576.75,18926100582,,
7/23/2022,1549.3,1591.63,1495.68,1536.46,14998811383,,
7/24/2022,1599.48,1654.43,1548.67,1549.22,17217849557,,
7/25/2022,1445.38,1605.34,1445.38,1599.16,20585056021,,
7/26/2022,1441.81,1445.15,1362.95,1445.15,18238563509,,
7/27/2022,1636.23,1636.8,1423.62,1443.73,23007524016,,
7/28/2022,1725.47,1774.58,1604.89,1636.23,27231399966,,
7/29/2022,1727.41,1759.88,1662.79,1725.62,23249531113,,
7/30/2022,1695.97,1738.02,1678.11,1727.06,15576977870,,
7/31/2022,1681.52,1745.88,1672.61,1695.88,14200735370,,
8/1/2022,1635.2,1700.17,1613.42,1681.45,16191371176,,
8/2/2022,1632.95,1672.63,1567.85,1634.65,20426082309,,
8/3/2022,1618.87,1678.1,1595.63,1633.05,16786218830,,
8/4/2022,1608.21,1658.51,1585.33,1618.89,14467440626,,
8/5/2022,1732.25,1732.25,1606.5,1607.52,18546491876,,
8/6/2022,1691.66,1744.33,1691.66,1732.66,11757911705,,
8/7/2022,1699.35,1724.79,1672.91,1691.78,10252090340,,
8/8/2022,1775.52,1806.89,1697.41,1699.69,16841424404,,
8/9/2022,1703.03,1786.12,1675.85,1776.07,16368619692,,
8/10/2022,1851.74,1869.4,1665.09,1702.91,23512477984,,
8/11/2022,1881.22,1927.94,1851.83,1851.83,23826986482,,
8/12/2022,1957.25,1957.55,1860.08,1880.9,17168141904,,
8/13/2022,1981.34,2013.76,1948.6,1957.33,16038975216,,
8/14/2022,1936.8,2022.79,1919.01,1981.78,14062754456,,
8/15/2022,1904.23,2007.21,1881.86,1936.76,20349931313,,
8/16/2022,1878.14,1910.75,1862.27,1902.83,15637578930,,
8/17/2022,1833,1951.68,1823.53,1877.93,20308508124,,
8/18/2022,1847.01,1876.38,1826.96,1833.72,14999352229,,
8/19/2022,1612.99,1847.1,1611.34,1847.1,25906358731,,
8/20/2022,1577,1652.22,1534.3,1612.65,18334580263,,
8/21/2022,1619.32,1640.94,1569.05,1576.54,15849221752,,
8/22/2022,1622.51,1622.78,1535.01,1619.17,18557078599,,
8/23/2022,1662.77,1666.68,1569.43,1622.94,18322041914,,
8/24/2022,1657.06,1686.56,1610.1,1662.7,16780932907,,
8/25/2022,1696.46,1718.18,1656.86,1657.34,14818795695,,
8/26/2022,1507.78,1698.56,1498.77,1696.32,26713710143,,
8/27/2022,1491.4,1517.15,1454.28,1508.16,18120831899,,
8/28/2022,1430.55,1505.79,1430.55,1491.21,12823572918,,
8/29/2022,1553.04,1556.31,1427.73,1430.44,17965837488,,
8/30/2022,1523.84,1600.46,1480.83,1553.19,21835784470,,
8/31/2022,1553.68,1612.36,1524.29,1524.29,20591680941,,
9/1/2022,1586.18,1593.08,1520.19,1553.76,16434276817,,
9/2/2022,1577.22,1643.18,1551.88,1586.02,17708478709,,
9/3/2022,1556.87,1579.45,1541.67,1577.21,9516825994,,
9/4/2022,1577.64,1578.01,1543.7,1556.9,8884144998,,
9/5/2022,1617.18,1621.66,1559.78,1577.88,13060541168,,
9/6/2022,1561.75,1680.6,1561.75,1617.24,22946059125,,
9/7/2022,1629.91,1651.05,1500.01,1560.91,19560363854,,
9/8/2022,1635.35,1655.06,1603.06,1629.81,17621046717,,
9/9/2022,1719.09,1735.81,1632.84,1635.19,20242323690,,
9/10/2022,1776.2,1784.5,1710.3,1718.96,13130928217,,
9/11/2022,1761.8,1782.73,1730.16,1775.98,12464301922,,
9/12/2022,1713.77,1778.16,1698.29,1762.08,17688391310,,
9/13/2022,1580.79,1745.78,1564.03,1713.96,23066821734,,
9/14/2022,1634.76,1642.16,1564.03,1574.86,17897150206,,
9/15/2022,1471.69,1648.95,1466.14,1635.08,26946275878,,
9/16/2022,1432.45,1480.56,1415.58,1471.93,16764804299,,
9/17/2022,1469.74,1473.06,1415.04,1432.88,10798098671,,
9/18/2022,1335.33,1469.71,1331.49,1469.71,15762284723,,
9/19/2022,1377.54,1388.27,1287.42,1335.27,18712714223,,
9/20/2022,1324.39,1381.97,1319.2,1377.62,14722317220,,
9/21/2022,1252.61,1384.48,1229.43,1324.22,20643507800,,
9/22/2022,1327.68,1336.16,1240.97,1251.57,18461527259,,
9/23/2022,1328.26,1353.29,1270.2,1327.48,18771106339,,
